Description:           Daily Index of EDGAR Dissemination Feed
Last Data Received:    Jan  4, 2012
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
CIK|Company Name|Form Type|Date Filed|File Name
1519751|Fortune Brands Home & Security, Inc.|4|20120104|edgar/data/1519751/0001181431-12-000812.txt
1519776|Nay Gary J|4|20120104|edgar/data/1519776/0001127602-12-000405.txt
1520301|Miller Phillip M.|4|20120104|edgar/data/1520301/0001209191-12-001666.txt
1520357|Brass Alan B|4/A|20120104|edgar/data/1520357/0001273511-12-000005.txt
1520381|MARCUS NORMAN ELLIOTT|4/A|20120104|edgar/data/1520381/0001273511-12-000004.txt
1520557|Rosenzweig Benjamin L|4|20120104|edgar/data/1520557/0001179110-12-000212.txt
1520586|Sport Tech Enterprises, Inc.|S-1/A|20120104|edgar/data/1520586/0001077048-12-000007.txt
1520836|Van Kampen Unit Trusts Series 1177|487|20120104|edgar/data/1520836/0000891804-12-000008.txt
1520851|Van Kampen Unit Trusts Series 1191|S-6|20120104|edgar/data/1520851/0000891804-12-000017.txt
1521135|Libin Philip|4|20120104|edgar/data/1521135/0001181431-12-000778.txt
1521323|Bailey John J.|4|20120104|edgar/data/1521323/0001140361-12-000922.txt
1521353|Mairs & Power Funds Trust|EFFECT|20120103|edgar/data/1521353/9999999995-12-000041.txt
1521365|GLENCORE INTERNATIONAL PLC|4|20120104|edgar/data/1521365/0001144204-12-000504.txt
1521492|Hsu Wenliang William|4|20120104|edgar/data/1521492/0001437749-12-000150.txt
1522052|Cashell Michael R|4|20120104|edgar/data/1522052/0001179110-12-000187.txt
1522579|BOHMAN DIANE R|4|20120104|edgar/data/1522579/0001181431-12-000525.txt
1522601|Floyd Nancy C|4|20120104|edgar/data/1522601/0001209191-12-001372.txt
1522642|Hough William H|4|20120104|edgar/data/1522642/0001179110-12-000160.txt
1522794|FloBridge Group LLC|D|20120104|edgar/data/1522794/0001522794-12-000001.txt
1522959|Murphy Gerald L|4|20120104|edgar/data/1522959/0001387131-12-000009.txt
1523110|Forrielite Ltd|SC 13D/A|20120104|edgar/data/1523110/0001193125-12-002102.txt
1523623|Caskey Carol A|4|20120104|edgar/data/1523623/0001179110-12-000164.txt
1524338|LARANJEIRA CHARLES ANTHONY|4|20120104|edgar/data/1524338/0001127602-12-000537.txt
1524468|KAHLER HAROLD RICHARD|4|20120104|edgar/data/1524468/0001275283-12-000003.txt
1525003|Energy Hunter Partners 2011-A, Ltd.|D/A|20120104|edgar/data/1525003/0001525003-12-000001.txt
1525007|Perkins All Cap Value Fund LLC|D/A|20120104|edgar/data/1525007/0001525007-12-000001.txt
1525105|Herenstein Arnold F.|4|20120104|edgar/data/1525105/0000792013-12-000003.txt
1525201|DoubleLine Opportunistic Credit Fund|N-2/A|20120104|edgar/data/1525201/0001193125-12-001878.txt
1525201|DoubleLine Opportunistic Credit Fund|N-2/A|20120104|edgar/data/1525201/0001193125-12-001878.txt
1525294|Kalha Manjit|4|20120104|edgar/data/1525294/0001140361-12-000866.txt
1525380|Guggenheim Defined Portfolios, Series 826|497|20120104|edgar/data/1525380/0000891804-12-000011.txt
1525381|Guggenheim Defined Portfolios, Series 827|497|20120104|edgar/data/1525381/0000891804-12-000013.txt
1525382|Guggenheim Defined Portfolios, Series 828|497|20120104|edgar/data/1525382/0000891804-12-000011.txt
1525383|Guggenheim Defined Portfolios, Series 829|497|20120104|edgar/data/1525383/0000891804-12-000011.txt
1525384|Guggenheim Defined Portfolios, Series 830|497|20120104|edgar/data/1525384/0000891804-12-000011.txt
1525386|Guggenheim Defined Portfolios, Series 831|497|20120104|edgar/data/1525386/0000891804-12-000011.txt
1525387|Guggenheim Defined Portfolios, Series 832|497|20120104|edgar/data/1525387/0000891804-12-000011.txt
1525388|Guggenheim Defined Portfolios, Series 833|497|20120104|edgar/data/1525388/0000891804-12-000014.txt
1525389|Guggenheim Defined Portfolios, Series 834|497|20120104|edgar/data/1525389/0000891804-12-000011.txt
1525390|Guggenheim Defined Portfolios, Series 835|497|20120104|edgar/data/1525390/0000891804-12-000011.txt
1525391|Guggenheim Defined Portfolios, Series 836|497|20120104|edgar/data/1525391/0000891804-12-000011.txt
1525392|Guggenheim Defined Portfolios, Series 837|497|20120104|edgar/data/1525392/0000891804-12-000011.txt
1525394|Guggenheim Defined Portfolios, Series 839|497|20120104|edgar/data/1525394/0000891804-12-000011.txt
1525395|Guggenheim Defined Portfolios, Series 840|497|20120104|edgar/data/1525395/0000891804-12-000013.txt
1525396|Guggenheim Defined Portfolios, Series 841|497|20120104|edgar/data/1525396/0000891804-12-000013.txt
1525397|Guggenheim Defined Portfolios, Series 842|497|20120104|edgar/data/1525397/0000891804-12-000011.txt
1525398|Guggenheim Defined Portfolios, Series 843|497|20120104|edgar/data/1525398/0000891804-12-000011.txt
1525399|Guggenheim Defined Portfolios, Series 844|497|20120104|edgar/data/1525399/0000891804-12-000011.txt
1525400|Guggenheim Defined Portfolios, Series 845|497|20120104|edgar/data/1525400/0000891804-12-000011.txt
1525401|Guggenheim Defined Portfolios, Series 846|497|20120104|edgar/data/1525401/0000891804-12-000011.txt
1525403|Guggenheim Defined Portfolios, Series 848|497|20120104|edgar/data/1525403/0000891804-12-000011.txt
1525404|Guggenheim Defined Portfolios, Series 849|497|20120104|edgar/data/1525404/0000891804-12-000011.txt
1525405|Guggenheim Defined Portfolios, Series 850|497|20120104|edgar/data/1525405/0000891804-12-000015.txt
1525410|Guggenheim Defined Portfolios, Series 855|S-6/A|20120104|edgar/data/1525410/0000891804-12-000016.txt
1525498|GROB MATTHEW S|4|20120104|edgar/data/1525498/0001234452-12-000024.txt
1525550|Benjamin Mark D|4|20120104|edgar/data/1525550/0001225208-12-000360.txt
1525782|Black Gold Industries LLC|D|20120104|edgar/data/1525782/0001525782-12-000001.txt
1525830|Hatteras GPEP Fund II, LLC|POS AMI|20120104|edgar/data/1525830/0001144204-12-000490.txt
1525896|ShopEye, Inc.|CORRESP|20111013|edgar/data/1525896/0001161697-11-000909.txt
1525896|ShopEye, Inc.|CORRESP|20111013|edgar/data/1525896/0001161697-11-000911.txt
1525896|ShopEye, Inc.|CORRESP|20111017|edgar/data/1525896/0001161697-11-000929.txt
1525896|ShopEye, Inc.|CORRESP|20111028|edgar/data/1525896/0001161697-11-000961.txt
1525896|ShopEye, Inc.|S-1/A|20110909|edgar/data/1525896/0001161697-11-000828.txt
1525896|ShopEye, Inc.|S-1/A|20111003|edgar/data/1525896/0001161697-11-000887.txt
1525896|ShopEye, Inc.|S-1/A|20111012|edgar/data/1525896/0001161697-11-000907.txt
1525896|ShopEye, Inc.|UPLOAD|20110902|edgar/data/1525896/0000000000-11-053019.txt
1525896|ShopEye, Inc.|UPLOAD|20110928|edgar/data/1525896/0000000000-11-057570.txt
1525899|Youssoufian Hagop|4|20120104|edgar/data/1525899/0001209191-12-001314.txt
1525998|Rentech Nitrogen Partners, L.P.|8-K|20120104|edgar/data/1525998/0001193125-12-002198.txt
1525998|Rentech Nitrogen Partners, L.P.|CORRESP|20111025|edgar/data/1525998/0001193125-11-280772.txt
1525998|Rentech Nitrogen Partners, L.P.|CORRESP|20111026|edgar/data/1525998/0001193125-11-281163.txt
1525998|Rentech Nitrogen Partners, L.P.|CORRESP|20111101|edgar/data/1525998/0001193125-11-290455.txt
1525998|Rentech Nitrogen Partners, L.P.|CORRESP|20111101|edgar/data/1525998/0001193125-11-290465.txt
1525998|Rentech Nitrogen Partners, L.P.|S-1/A|20110908|edgar/data/1525998/0001193125-11-242682.txt
1525998|Rentech Nitrogen Partners, L.P.|S-1/A|20110927|edgar/data/1525998/0001193125-11-256762.txt
1525998|Rentech Nitrogen Partners, L.P.|S-1/A|20111020|edgar/data/1525998/0001193125-11-275046.txt
1525998|Rentech Nitrogen Partners, L.P.|UPLOAD|20110901|edgar/data/1525998/0000000000-11-052725.txt
1525998|Rentech Nitrogen Partners, L.P.|UPLOAD|20110921|edgar/data/1525998/0000000000-11-056329.txt
1525998|Rentech Nitrogen Partners, L.P.|UPLOAD|20111007|edgar/data/1525998/0000000000-11-059449.txt
1525998|Rentech Nitrogen Partners, L.P.|UPLOAD|20111024|edgar/data/1525998/0000000000-11-062155.txt
1526446|Efficient Energy America, Inc.|D|20120104|edgar/data/1526446/0001526446-12-000001.txt
1526498|van den Berg Tom|4|20120104|edgar/data/1526498/0000918581-12-000003.txt
1526522|Reilly Joseph L.|4|20120104|edgar/data/1526522/0000109380-12-000021.txt
1526597|Elvekrog Eric|4/A|20120104|edgar/data/1526597/0001515671-12-000001.txt
1526634|Scaringi Tony|4|20120104|edgar/data/1526634/0001140361-12-000512.txt
1526689|GREEN 4 MEDIA, INC.|S-1/A|20120104|edgar/data/1526689/0001530981-12-000002.txt
1527497|Farmer Ronald Harold|4|20120104|edgar/data/1527497/0000885590-12-000002.txt
1527624|Centor Inc.|424B3|20120104|edgar/data/1527624/0001096350-12-000001.txt
1528036|Johnston Tina Marie|4|20120104|edgar/data/1528036/0001384597-12-000004.txt
1528307|Smith Steven R|4|20120104|edgar/data/1528307/0001127602-12-000847.txt
1528325|Maffett Randal T.|4|20120104|edgar/data/1528325/0001425292-12-000007.txt
1528552|Kurkowski Cindy|4|20120104|edgar/data/1528552/0000707855-12-000010.txt
1528553|Larson Kim L.|4|20120104|edgar/data/1528553/0000707855-12-000011.txt
1528571|Rounds M Michael|4|20120104|edgar/data/1528571/0001209191-12-001244.txt
1528773|FAY GERARD|4|20120104|edgar/data/1528773/0001219998-12-000012.txt
1528803|MPF INCOME FUND 27, LLC|D/A|20120104|edgar/data/1528803/0001528803-12-000001.txt
1528875|Specializer Inc.|S-1/A|20120104|edgar/data/1528875/0001165527-12-000004.txt
1528881|Porrino Peter R|4|20120104|edgar/data/1528881/0001209191-12-001647.txt
1528884|Cue Eduardo H|4|20120104|edgar/data/1528884/0001181431-12-001016.txt
1529279|Texas Energy Network, LLC|D/A|20120104|edgar/data/1529279/0001529279-12-000001.txt
1529287|Aztec XII-A Oil & Gas LP|D|20120104|edgar/data/1529287/0001529287-12-000001.txt
1529343|Smart Jill|4|20120104|edgar/data/1529343/0001415448-12-000032.txt
1530101|ALDER JENS|4|20120104|edgar/data/1530101/0001140361-12-000837.txt
1530130|Boucher Cynthia M|4|20120104|edgar/data/1530130/0000918581-12-000001.txt
1530715|Grellier Richard|4|20120104|edgar/data/1530715/0001140361-12-000581.txt
1530806|Cowan Michael R.|4|20120104|edgar/data/1530806/0001225208-12-000532.txt
1530847|Maggiotto Rocco J|4|20120104|edgar/data/1530847/0001104659-12-000408.txt
1530891|Slim Domit Marco Antonio|4|20120104|edgar/data/1530891/0001209191-12-001497.txt
1531189|Davlin James A|4|20120104|edgar/data/1531189/0001127602-12-000808.txt
1531346|GLASS JAMES|4|20120104|edgar/data/1531346/0001209191-12-001564.txt
1531960|BORUS JUSTIN B|4|20120104|edgar/data/1531960/0001017951-12-000001.txt
1531964|Lazarus Management Co LLC|4|20120104|edgar/data/1531964/0001017951-12-000001.txt
1531979|Berry Alex|4|20120104|edgar/data/1531979/0001209191-12-001568.txt
1532427|FAN ANDY Z|4|20120104|edgar/data/1532427/0001532427-12-000001.txt
1532560|Trehan Rita|4|20120104|edgar/data/1532560/0001127602-12-000760.txt
1532845|Algisys, LLC|D/A|20120104|edgar/data/1532845/0001532845-12-000001.txt
1532909|FT 3303|487|20120104|edgar/data/1532909/0001445546-12-000024.txt
1532910|FT 3304|487|20120104|edgar/data/1532910/0001445546-12-000023.txt
1532911|FT 3305|487|20120104|edgar/data/1532911/0001445546-12-000025.txt
1532974|Galvin Paul M.|4|20120104|edgar/data/1532974/0000921895-12-000021.txt
1533053|Boulden Laird|4|20120104|edgar/data/1533053/0001123292-12-000041.txt
1533124|Tonaquint, Inc.|SC 13G|20120104|edgar/data/1533124/0001364560-12-000007.txt
1533201|Caforio Giovanni|4|20120104|edgar/data/1533201/0001225208-12-000650.txt
1533367|FT 3313|487|20120104|edgar/data/1533367/0001445546-12-000026.txt
1533381|FT 3327|487|20120104|edgar/data/1533381/0001445546-12-000028.txt
1533449|Thompson Elizabeth M|4|20120104|edgar/data/1533449/0001209191-12-000790.txt
1533558|FT 3337|487|20120104|edgar/data/1533558/0001445546-12-000027.txt
1533840|CenterPoint Energy Transition Bond Co IV, LLC|EFFECT|20120103|edgar/data/1533840/9999999995-12-000043.txt
1533911|Totty Brian|4|20120104|edgar/data/1533911/0001104659-12-000428.txt
1534187|Inman Gregory Stephen|4|20120104|edgar/data/1534187/0001209191-12-001153.txt
1534643|Permal Hedge Strategies Fund|N-2/A|20120104|edgar/data/1534643/0001193125-12-001850.txt
1534643|Permal Hedge Strategies Fund|N-2/A|20120104|edgar/data/1534643/0001193125-12-001850.txt
1534746|Davis Reginald D.|4|20120104|edgar/data/1534746/0001209191-12-001743.txt
1534921|RICE II PHILIP M|4|20120104|edgar/data/1534921/0001078782-12-000011.txt
1534922|Rokosz Ronald F|4|20120104|edgar/data/1534922/0001209191-12-000888.txt
1534941|Kukowski Jeff|4|20120104|edgar/data/1534941/0001209191-12-001400.txt
1535007|Anderson Craig L|4|20120104|edgar/data/1535007/0001127602-12-000431.txt
1535115|Gallagher Terrence G|4|20120104|edgar/data/1535115/0001140361-12-000845.txt
1535265|Delwood Station-Austin LLC|D|20120104|edgar/data/1535265/0001535265-12-000001.txt
1535289|Spoor Johan M.|3|20120104|edgar/data/1535289/0001437749-12-000137.txt
1535289|Spoor Johan M.|4|20120104|edgar/data/1535289/0001437749-12-000138.txt
1535441|Coconut Palm Capital Investors V, Ltd.|D/A|20120104|edgar/data/1535441/0001535441-12-000001.txt
1535723|Ablative Solutions, Inc.|D/A|20120104|edgar/data/1535723/0001535723-12-000001.txt
1535723|Ablative Solutions, Inc.|D|20120104|edgar/data/1535723/0001535723-12-000002.txt
1535745|FT 3367|S-6|20120104|edgar/data/1535745/0001445546-12-000012.txt
1535747|FT 3369|S-6/A|20120104|edgar/data/1535747/0001445546-12-000018.txt
1535747|FT 3369|S-6|20120104|edgar/data/1535747/0001445546-12-000013.txt
1535748|FT 3370|S-6/A|20120104|edgar/data/1535748/0001445546-12-000019.txt
1535748|FT 3370|S-6|20120104|edgar/data/1535748/0001445546-12-000014.txt
1535749|FT 3371|S-6/A|20120104|edgar/data/1535749/0001445546-12-000020.txt
1535749|FT 3371|S-6|20120104|edgar/data/1535749/0001445546-12-000015.txt
1535750|FT 3372|S-6/A|20120104|edgar/data/1535750/0001445546-12-000021.txt
1535750|FT 3372|S-6|20120104|edgar/data/1535750/0001445546-12-000016.txt
1535751|FT 3373|S-6/A|20120104|edgar/data/1535751/0001445546-12-000022.txt
1535751|FT 3373|S-6|20120104|edgar/data/1535751/0001445546-12-000017.txt
1535842|Calumet Superior, LLC|424B3|20120104|edgar/data/1535842/0001193125-12-001607.txt
1535842|Calumet Superior, LLC|424B3|20120104|edgar/data/1535842/0001193125-12-001613.txt
1535842|Calumet Superior, LLC|EFFECT|20120103|edgar/data/1535842/9999999995-12-000046.txt
1535842|Calumet Superior, LLC|EFFECT|20120103|edgar/data/1535842/9999999995-12-000047.txt
1536042|WSA Properties, LLC|D|20120104|edgar/data/1536042/0001140361-12-000592.txt
1536058|Rainey Craig L|3|20120104|edgar/data/1536058/0001209191-12-001230.txt
1536058|Rainey Craig L|3|20120104|edgar/data/1536058/0001209191-12-001272.txt
1536354|Bullard Shirley Y|3|20120104|edgar/data/1536354/0001209191-12-000881.txt
1536397|Hoff Curtis A|3|20120104|edgar/data/1536397/0001132651-12-000001.txt
1536512|Holder Julie Fasone|4|20120104|edgar/data/1536512/0001209191-12-001037.txt
1536530|AES Eletropaulo S.A.|EFFECT|20120103|edgar/data/1536530/9999999995-12-000049.txt
1536671|AmeriGas Finance LLC|424B2|20120104|edgar/data/1536671/0001193125-12-002321.txt
1536671|AmeriGas Finance LLC|S-3ASR|20120104|edgar/data/1536671/0001193125-12-002233.txt
1537030|Behringer Harvard NoHo REIT, LLC|D|20120104|edgar/data/1537030/0001537032-12-000001.txt
1537031|Behringer Harvard Santa Rosa REIT, LLC|D|20120104|edgar/data/1537031/0001537032-12-000001.txt
1537032|Behringer Harvard Park Crest REIT, LLC|D|20120104|edgar/data/1537032/0001537032-12-000001.txt
1537122|CQS ABS Feeder Fund, LP|D|20120104|edgar/data/1537122/0000919574-12-000030.txt
1537124|CQS Directional Opportunities Feeder Fund, LP|D|20120104|edgar/data/1537124/0000919574-12-000031.txt
1537138|Auguste Capital Partners, LP|D|20120104|edgar/data/1537138/0001013594-12-000002.txt
1537176|Higher Moment Aurora Fund, LP|D|20120104|edgar/data/1537176/0001140361-12-000591.txt
1537188|EQ Media, Inc.|D/A|20120104|edgar/data/1537188/0001013762-12-000016.txt
1537283|BH Stores IV B.V.|SC 13D/A|20120104|edgar/data/1537283/0001193125-12-002236.txt
1537389|First United Bancorp, Inc.|D|20120104|edgar/data/1537389/0001537389-12-000001.txt
1537426|Arch Global Precision LLC|D|20120104|edgar/data/1537426/0001537426-12-000001.txt
1537429|Plating Jack D.|4|20120104|edgar/data/1537429/0001179110-12-000211.txt
1537445|Malamed Adam Scott|4|20120104|edgar/data/1537445/0001209191-12-000714.txt
1537666|Steel Partners Holdings GP Inc.|3|20120104|edgar/data/1537666/0000921895-12-000041.txt
1537666|Steel Partners Holdings GP Inc.|3|20120104|edgar/data/1537666/0000921895-12-000042.txt
1537666|Steel Partners Holdings GP Inc.|3|20120104|edgar/data/1537666/0000921895-12-000043.txt
1537666|Steel Partners Holdings GP Inc.|3|20120104|edgar/data/1537666/0000921895-12-000044.txt
1537666|Steel Partners Holdings GP Inc.|3|20120104|edgar/data/1537666/0000921895-12-000045.txt
1537666|Steel Partners Holdings GP Inc.|3|20120104|edgar/data/1537666/0000921895-12-000046.txt
1537666|Steel Partners Holdings GP Inc.|3|20120104|edgar/data/1537666/0000921895-12-000047.txt
1537668|White Christopher G|4|20120104|edgar/data/1537668/0001317757-12-000003.txt
1537679|Haney Carl P.|3|20120104|edgar/data/1537679/0001001250-12-000006.txt
1537784|MEPT 360 W. Hubbard REIT LLC|D|20120104|edgar/data/1537784/0001537784-12-000001.txt
1537859|Scardelletti Christopher|3|20120104|edgar/data/1537859/0001123292-12-000045.txt
1537918|Magstadt Brian J|3|20120104|edgar/data/1537918/0000920371-12-000002.txt
1537978|Apollo European Principal Finance Fund II (Euro B), L.P.|D|20120104|edgar/data/1537978/0001538021-12-000006.txt
1537979|Apollo European Principal Finance Fund II (Euro A), L.P.|D|20120104|edgar/data/1537979/0001538021-12-000005.txt
1537995|PRIVATE ADVISORS SMALL Co BUYOUT FUND V, L.P.|D|20120104|edgar/data/1537995/0001537995-12-000001.txt
1538009|Salame Mansour|3|20120104|edgar/data/1538009/0001023731-12-000001.txt
1538009|Salame Mansour|4|20120104|edgar/data/1538009/0001023731-12-000003.txt
1538021|Apollo European Principal Finance Fund II (Dollar A), L.P.|D|20120104|edgar/data/1538021/0001538021-12-000003.txt
1538023|Apollo European Principal Finance Fund II (Dollar B), L.P.|D|20120104|edgar/data/1538023/0001538021-12-000004.txt
1538028|Safilo Group SpA/ADR|F-6 POS|20120104|edgar/data/1538028/0001019155-12-000004.txt
1538038|MEPT Sixth & Lenora Apartments REIT LLC|D|20120104|edgar/data/1538038/0001538038-12-000001.txt
1538041|Phere Energy, Inc.|D|20120104|edgar/data/1538041/0001538041-12-000001.txt
1538043|Partners Capital Solutions Equity Fund II LP|D|20120104|edgar/data/1538043/0001538043-12-000001.txt
1538076|TwoDeep Brewing Co., Inc.|D|20120104|edgar/data/1538076/0001538076-12-000001.txt
1538111|Plains Ranch Well No. 3 Joint Venture|D|20120104|edgar/data/1538111/0001538111-12-000001.txt
1538134|CRF Commercial Bridge Fund, LLC|D|20120104|edgar/data/1538134/0001538134-12-000001.txt
1538139|PokerTrip Enterprises, Inc.|D|20120104|edgar/data/1538139/0001538139-12-000001.txt
1538165|GRUPO ADO SA DE CV|SC 13D|20120104|edgar/data/1538165/0000893750-12-000002.txt
1538195|Oakes Patrick Timothy|3|20120104|edgar/data/1538195/0001181431-12-000730.txt
1538195|Oakes Patrick Timothy|4|20120104|edgar/data/1538195/0001181431-12-000742.txt
1538232|Harvest Franchise Fund Offshore, Ltd.|D|20120104|edgar/data/1538232/0001503362-12-000004.txt
1538233|Harvest Franchise Fund Qualified, L.P.|D|20120104|edgar/data/1538233/0001503362-12-000005.txt
1538246|901 New York REIT LLC|D|20120104|edgar/data/1538246/0001538246-12-000001.txt
1538252|Boston Properties Management LLC|D|20120104|edgar/data/1538252/0001538252-12-000001.txt
1538255|Arlington REIT, Inc.|D|20120104|edgar/data/1538255/0001538255-12-000001.txt
1538258|Metropolitan Square REIT LLC|D|20120104|edgar/data/1538258/0001538258-12-000001.txt
1538316|GITR Inc.|D|20120104|edgar/data/1538316/0001140361-12-000435.txt
1538321|HighBrook Income Property REIT, LLC|D|20120104|edgar/data/1538321/0001538321-12-000001.txt
1538347|Paramount Group Real Estate Fund IV Inc.|D|20120104|edgar/data/1538347/0001538347-12-000001.txt
1538391|CBRE Capital Partners U.S. Special Situations I Holdings, LLC|D|20120104|edgar/data/1538391/0001538391-12-000001.txt
1538392|CBRE Capital Partners Onshore Co-Investment Holdings, LLC|D|20120104|edgar/data/1538392/0001538392-12-000001.txt
1538399|Despegar.com, Inc.|D|20120104|edgar/data/1538399/0001538399-12-000001.txt
1538401|Satylca S.C.A|D|20120104|edgar/data/1538401/0001538401-12-000001.txt
1538403|ENTASTE, LLC|D|20120104|edgar/data/1538403/0001538403-12-000001.txt
1538424|DEL VECCHIO FRANCESCA|3|20120104|edgar/data/1538424/0001144204-12-000381.txt
1538452|Pollock Stephanie R|3|20120104|edgar/data/1538452/0001181431-12-000734.txt
1538452|Pollock Stephanie R|4|20120104|edgar/data/1538452/0001181431-12-000754.txt
1538462|Horton Trust Co LLC|SC 13D/A|20120104|edgar/data/1538462/0001193125-12-002157.txt
1538464|TRUCLINIC, LLC|D|20120104|edgar/data/1538464/0001538464-12-000001.txt
1538467|EXPLORA INVESTIMENTOS GESTÃO DE RECURSOS LTDA|ADV-NR|20111221|edgar/data/1538467/9999999997-12-000073.txt
1538475|Prologic Acquisition, LLC|D|20120104|edgar/data/1538475/0001538475-12-000001.txt
1538490|Eved LLC|D|20120104|edgar/data/1538490/0001538490-12-000001.txt
1538518|Fuel Emulsions International, Inc.|D|20120104|edgar/data/1538518/0001538518-12-000001.txt
1538522|ADF Capital Management Fund, LP|D|20120104|edgar/data/1538522/0001538522-12-000001.txt
1538537|numberFire, Inc.|D|20120104|edgar/data/1538537/0001538537-12-000001.txt
1538544|AlertID LLC|D|20120104|edgar/data/1538544/0001538544-12-000001.txt
1538545|HECHT CHESTNUT, LLC|D|20120104|edgar/data/1538545/0001538545-12-000001.txt
1538561|Carrhae Capital Master Fund Ltd|D|20120104|edgar/data/1538561/0001140361-12-000537.txt
1538576|Nekomata LLC|D|20120104|edgar/data/1538576/0001538576-12-000001.txt
1538577|2010 Fusaichi Pegasus Filly LLC|D|20120104|edgar/data/1538577/0001538577-12-000001.txt
1538578|Smart n Dreamy LLC|D|20120104|edgar/data/1538578/0001538578-12-000001.txt
1538583|Triumph Commercial Finance, LLC|D|20120104|edgar/data/1538583/0001538583-12-000001.txt
1538588|Creativebug, Inc.|D|20120104|edgar/data/1538588/0001538588-12-000001.txt
1538589|Total Energy Partners 2012 Joint Venture Fund|D|20120104|edgar/data/1538589/0001538589-12-000001.txt
1538595|EVANS PAUL J.|3|20120104|edgar/data/1538595/0001179110-12-000152.txt
1538595|EVANS PAUL J.|4|20120104|edgar/data/1538595/0001179110-12-000154.txt
1538596|Visible Market Inc.|D|20120104|edgar/data/1538596/0001538596-12-000001.txt
1538597|Wish You Well LLC.|D|20120104|edgar/data/1538597/0001538597-12-000001.txt
1538598|Kou Yue|3|20120104|edgar/data/1538598/0001144204-12-000347.txt
1538599|2012-A Bayou City Drilling Program, L.P.|D|20120104|edgar/data/1538599/0001538599-12-000001.txt
1538600|2012-A Drilling Program, L.P.|D|20120104|edgar/data/1538600/0001538600-12-000001.txt
1538607|CPC Brush Mountain, LP|D|20120104|edgar/data/1538607/0001538607-12-000001.txt
1538610|Deltagen BioServices, Inc.|D|20120104|edgar/data/1538610/0001538610-12-000001.txt
1538612|Quarryville Power Partners, LLC|D|20120104|edgar/data/1538612/0001538612-12-000001.txt
1538619|Mt. Joy Solar Power, LLC|D|20120104|edgar/data/1538619/0001538619-12-000001.txt
1538621|Vulcan Timberlands LLC|D|20120104|edgar/data/1538621/0001538621-12-000001.txt
1538634|Texas ReExploration, Ltd. 02|D|20120104|edgar/data/1538634/0001538634-12-000001.txt
1538644|GREENSPIRE OAK KNOLL LLC|D|20120104|edgar/data/1538644/0001538644-12-000001.txt
1538650|VFSVT, L.P.|D|20120104|edgar/data/1538650/0001538650-12-000001.txt
1538652|Wilson Anthony L|3|20120104|edgar/data/1538652/0001538652-12-000001.txt
1538655|Zalucki Kristine A.|3|20120104|edgar/data/1538655/0001179124-12-000002.txt
1538655|Zalucki Kristine A.|3|20120104|edgar/data/1538655/0001179124-12-000003.txt
1538655|Zalucki Kristine A.|3|20120104|edgar/data/1538655/0001179124-12-000004.txt
1538655|Zalucki Kristine A.|3|20120104|edgar/data/1538655/0001179124-12-000005.txt
1538655|Zalucki Kristine A.|3|20120104|edgar/data/1538655/0001179124-12-000006.txt
1538655|Zalucki Kristine A.|3|20120104|edgar/data/1538655/0001179124-12-000007.txt
1538655|Zalucki Kristine A.|3|20120104|edgar/data/1538655/0001179124-12-000008.txt
1538655|Zalucki Kristine A.|3|20120104|edgar/data/1538655/0001179124-12-000009.txt
1538655|Zalucki Kristine A.|3|20120104|edgar/data/1538655/0001179124-12-000010.txt
1538655|Zalucki Kristine A.|3|20120104|edgar/data/1538655/0001179124-12-000011.txt
1538663|ENCORE ADVISORS II, LLC|D|20120104|edgar/data/1538663/0001538663-12-000001.txt
1538664|ENCORE CONSUMER CAPITAL FUND II, LP|D|20120104|edgar/data/1538664/0001538664-12-000001.txt
1538667|Trivium Capital Group LLC|D|20120104|edgar/data/1538667/0001538667-12-000001.txt
1538669|BOWEN GEORGE W|3|20120104|edgar/data/1538669/0001127602-12-000561.txt
1538670|ENG EDWARD|3|20120104|edgar/data/1538670/0001127602-12-000576.txt
1538671|Turn/River Capital, L.P.|D|20120104|edgar/data/1538671/0001538671-12-000001.txt
1538673|Fresenius Vascular Care Lansing, LLC|D|20120104|edgar/data/1538673/0001461373-12-000001.txt
1538674|Van Horn Cynthia A|3|20120104|edgar/data/1538674/0001538674-12-000001.txt
1538675|KUENZI DANIEL E|3|20120104|edgar/data/1538675/0001127602-12-000780.txt
1538681|Qi Dawei|3|20120104|edgar/data/1538681/0001144204-12-000520.txt
1538686|Molecular Imaging Associates, LLC|D|20120104|edgar/data/1538686/0001538686-12-000001.txt
1538717|Stracke Karl-Friedrich|3|20120104|edgar/data/1538717/0001127602-12-000866.txt
1538717|Stracke Karl-Friedrich|4|20120104|edgar/data/1538717/0001127602-12-000874.txt
15590|BURNS JOHN F|4|20120104|edgar/data/15590/0001127602-12-000406.txt
17843|CARPENTER TECHNOLOGY CORP|4|20120104|edgar/data/17843/0001092349-12-000001.txt
1800|ABBOTT LABORATORIES|4|20120104|edgar/data/1800/0001179110-12-000236.txt
1800|ABBOTT LABORATORIES|4|20120104|edgar/data/1800/0001179110-12-000238.txt
1800|ABBOTT LABORATORIES|4|20120104|edgar/data/1800/0001179110-12-000240.txt
1800|ABBOTT LABORATORIES|4|20120104|edgar/data/1800/0001179110-12-000241.txt
1800|ABBOTT LABORATORIES|4|20120104|edgar/data/1800/0001179110-12-000242.txt
